Drawer Transactions 	
Retourgeld	Change	-1.3	66349
Bargeld	InCash	10.0	66350
Retourgeld	Change	-6.25	66350
Bargeld	InCash	100.0	66351
Retourgeld	Change	-40.0	66351
Bargeld	InCash	2.0	66352
Bargeld	InCash	4.0	66353
Bargeld	InCash	4.0	66354
Retourgeld	Change	-0.2	66354
Bargeld	InCash	410.0	66355
Retourgeld	Change	-405.8	66355
Bargeld	InCash	10.0	66356
Bargeld	InCash	30.0	66357
Retourgeld	Change	-2.1	66357
Bargeld	InCash	3.8	66358
Bargeld	InCash	50.0	66359
Retourgeld	Change	-45.0	66359
Bargeld	InCash	10.0	66360
Retourgeld	Change	-2.1	66360
Bargeld	InCash	3.8	66361
Bargeld	InCash	10.0	66362
Retourgeld	Change	-6.2	66362
Bargeld	InCash	10.0	66363
Bargeld	InCash	4.5	66364
Bargeld	InCash	10.0	66365
Retourgeld	Change	-6.25	66365
Bargeld	InCash	10.0	66366
Retourgeld	Change	-5.8	66366
Bargeld	InCash	4.0	66367
Bargeld	InCash	10.0	66368
Bargeld	InCash	5.0	66369
Retourgeld	Change	-1.2	66369
Bargeld	InCash	100.0	66370
Retourgeld	Change	-97.0	66370
Bargeld	InCash	15.0	66371
Retourgeld	Change	-0.2	66371
Bargeld	InCash	4.5	66372
Bargeld	InCash	4.5	66373
Bargeld	InCash	10.0	66374
Retourgeld	Change	-1.6	66374
Bargeld	InCash	20.0	66375
Retourgeld	Change	-12.4	66375
Bargeld	InCash	10.0	66376
Retourgeld	Change	-6.2	66376
Bargeld	InCash	10.0	66377
Retourgeld	Change	-2.7	66377
Bargeld	InCash	50.0	66378
Retourgeld	Change	-42.5	66378
Bargeld	InCash	10.0	66379
Bargeld	InCash	50.0	66380
Retourgeld	Change	-26.5	66380
Bargeld	InCash	86.0	66381
Bargeld	InCash	50.0	66382
Retourgeld	Change	-45.5	66382
Bargeld	InCash	50.0	66383
Retourgeld	Change	-39.1	66383
Bargeld	InCash	100.0	66384
Retourgeld	Change	-88.6	66384
Bargeld	InCash	4.2	66385
Bargeld	InCash	4.2	66386
Bargeld	InCash	7.1	66387
Bargeld	InCash	20.0	66388
Bargeld	InCash	3.5	66389
Bargeld	InCash	30.0	66390
Retourgeld	Change	-4.1	66390
Bargeld	InCash	20.2	66391
Retourgeld	Change	-12.0	66391
Bargeld	InCash	5.0	66392
Retourgeld	Change	-1.2	66392
Bargeld	InCash	10.5	66393
Bargeld	InCash	4.0	66394
Bargeld	InCash	50.0	66395
Retourgeld	Change	-37.2	66395
Bargeld	InCash	4.3	66396
Bargeld	InCash	10.0	66397
Retourgeld	Change	-3.5	66397
Bargeld	InCash	5.0	66398
Retourgeld	Change	-1.2	66398
Bargeld	InCash	10.0	66399
Retourgeld	Change	-2.4	66399
Bargeld	InCash	50.0	66400
Retourgeld	Change	-20.25	66400
Bargeld	InCash	10.0	66401
Retourgeld	Change	-6.2	66401
Bargeld	InCash	4.2	66402
Bargeld	InCash	11.25	66403
Mit Karte	ByCard	22.5	66404
Bargeld	InCash	4.5	66405
Bargeld	InCash	4.4	66406
Bargeld	InCash	10.0	66407
Retourgeld	Change	-6.2	66407
